longitude,latitude,area,type
-2.229,51.700,1469,cemetery
-1.421,54.727,7959,cemetery
-4.137,57.063,11214,cemetery
-1.740,53.730,20964,cemetery
-1.995,50.804,42107,cemetery
-1.881,52.022,1090,cemetery
-1.882,52.023,3603,cemetery
-2.559,55.473,29346,cemetery
-0.664,53.597,13152,cemetery
-5.303,50.203,23022,cemetery
-0.603,52.668,3661,cemetery
0.700,51.930,3089,cemetery
-0.121,52.412,1393,cemetery
-3.403,51.651,12491,cemetery
-2.060,50.637,8155,cemetery
0.662,51.778,3878,cemetery
-0.152,52.424,495,cemetery
-0.976,51.475,15242,cemetery
-1.897,52.416,227387,cemetery
-1.758,54.406,22160,cemetery
-4.597,53.250,1869,cemetery
-4.328,52.207,2750,cemetery
-3.971,52.062,1691,cemetery
0.375,51.406,3406,cemetery
-0.449,51.189,5249,cemetery
-1.867,54.971,15791,cemetery
-1.496,52.993,17943,cemetery
-0.176,53.899,12083,cemetery
-0.731,52.677,33531,cemetery
-0.978,54.543,22577,cemetery
-0.396,51.654,981,cemetery
-0.028,51.604,24813,cemetery
-0.170,53.908,7612,cemetery
-1.061,54.610,68938,cemetery
0.524,51.564,4630,cemetery
0.522,51.563,24571,cemetery
0.525,51.563,14878,cemetery
-1.348,52.531,12918,cemetery
-4.649,57.432,422,cemetery
-1.304,53.595,31523,cemetery
0.296,52.460,25052,cemetery
-1.586,53.786,32849,cemetery
-5.967,54.570,8071,cemetery
-2.891,51.077,3482,cemetery
-2.702,56.053,11970,cemetery
0.128,52.015,1041,cemetery
-2.726,50.706,3103,cemetery
-2.404,51.370,119104,cemetery
1.253,51.358,2887,cemetery
-2.106,50.685,19396,cemetery
-1.939,52.318,69219,cemetery
-2.328,51.234,7873,cemetery
-6.064,54.495,36777,cemetery
0.289,51.618,33956,cemetery
-3.247,51.468,1810,cemetery
-1.982,50.765,10126,cemetery
-0.466,51.367,33332,cemetery
-2.631,53.638,4970,cemetery
-1.334,51.982,4185,cemetery
1.044,51.836,371,cemetery
0.749,51.836,1993,cemetery
-1.803,51.520,2267,cemetery
0.078,51.625,9155,cemetery
-1.549,52.582,30697,cemetery
0.692,51.739,15642,cemetery
-6.074,56.623,2292,cemetery
-2.541,55.631,16719,cemetery
-5.316,50.087,11629,cemetery
-5.830,54.644,7959,cemetery
-5.831,54.643,4307,cemetery
-2.818,57.694,417,cemetery
-2.292,53.518,38008,cemetery
-1.036,54.044,3915,cemetery
-6.251,54.356,12812,cemetery
-1.609,55.350,11946,cemetery
0.933,51.886,6480,cemetery
-2.284,53.707,47419,cemetery
0.113,52.216,13192,cemetery
0.330,53.149,18955,cemetery
-1.468,52.488,28546,cemetery
-2.319,52.130,4338,cemetery
1.163,51.205,2804,cemetery
-1.280,53.711,11798,cemetery
-2.564,57.671,5507,cemetery
-1.188,54.561,40604,cemetery
-0.969,51.457,3543,cemetery
-0.225,51.528,286399,cemetery
-2.990,51.139,27994,cemetery
0.365,51.883,4834,cemetery
-0.391,54.016,6528,cemetery
-2.329,55.645,5438,cemetery
-2.561,55.678,3868,cemetery
-1.634,55.488,9259,cemetery
-2.722,52.862,10341,cemetery
-2.532,51.610,18482,cemetery
-0.141,53.735,1789,cemetery
-0.181,53.724,3786,cemetery
0.907,51.890,2656,cemetery
-3.233,50.914,4888,cemetery
-1.337,50.935,5658,cemetery
0.965,51.862,7899,cemetery
-1.988,52.538,126589,cemetery
-2.476,50.611,32488,cemetery
-0.406,53.774,77117,cemetery
-2.149,52.579,93282,cemetery
-3.834,53.278,10547,cemetery
-2.832,56.334,22132,cemetery
0.064,52.565,10445,cemetery
-0.792,51.201,1775,cemetery
-3.769,53.297,6940,cemetery
-2.173,51.352,756,cemetery
-0.713,53.758,4679,cemetery
-1.184,53.162,40428,cemetery
-0.801,51.213,8205,cemetery
-0.484,51.144,18094,cemetery
-1.913,51.990,3003,cemetery
-4.943,50.541,5395,cemetery
-1.450,52.441,13747,cemetery
-5.569,50.133,8679,cemetery
-2.291,55.537,3746,cemetery
-2.189,51.209,11814,cemetery
-1.090,52.970,93593,cemetery
-4.140,52.084,3405,cemetery
-1.948,52.303,37153,cemetery
1.230,52.808,2093,cemetery
-1.215,52.469,4694,cemetery
-3.712,51.763,8472,cemetery
-1.209,52.437,3766,cemetery
-1.559,50.758,20103,cemetery
-1.676,52.043,2525,cemetery
-1.965,53.805,11573,cemetery
-0.429,53.683,39347,cemetery
-2.770,50.969,14747,cemetery
-4.068,56.181,15874,cemetery
-4.388,56.174,5116,cemetery
-2.097,52.504,56007,cemetery
-6.707,55.166,11832,cemetery
-0.341,53.763,16409,cemetery
-1.918,52.137,1814,cemetery
-1.918,52.138,2762,cemetery
-1.841,53.657,16193,cemetery
-0.237,53.618,8644,cemetery
-4.468,50.451,6422,cemetery
-1.366,50.942,64871,cemetery
-0.149,50.961,11444,cemetery
-1.325,52.014,13464,cemetery
-5.781,56.019,693,cemetery
-3.046,53.427,101486,cemetery
-5.957,55.848,1616,cemetery
-0.372,52.761,28407,cemetery
-0.271,52.514,20932,cemetery
-1.505,52.439,42278,cemetery
-4.633,53.304,6515,cemetery
-4.637,53.312,6323,cemetery
-2.785,53.999,6059,cemetery
-2.344,57.237,2273,cemetery
-1.351,54.236,20082,cemetery
-2.405,54.773,4076,cemetery
-0.489,52.658,67181,cemetery
-1.517,52.532,36320,cemetery
-2.759,54.124,13333,cemetery
-2.209,53.530,20190,cemetery
-1.523,52.544,12161,cemetery
-1.818,55.070,1980,cemetery
-2.736,54.322,14152,cemetery
-0.062,51.685,118919,cemetery
0.966,51.861,7552,cemetery
-1.441,52.519,47886,cemetery
-0.534,51.283,14059,cemetery
-1.741,53.049,4393,cemetery
-1.296,51.099,6191,cemetery
1.154,51.943,24812,cemetery
-1.702,53.608,8543,cemetery
-2.302,52.060,3506,cemetery
-1.702,53.607,5680,cemetery
-0.330,53.498,5810,cemetery
-2.788,56.039,7249,cemetery
1.249,52.025,10084,cemetery
-1.766,52.386,65202,cemetery
-2.452,53.195,20084,cemetery
-2.765,54.227,4075,cemetery
-1.238,53.168,9095,cemetery
-2.279,50.702,1221,cemetery
-1.565,52.653,7932,cemetery
0.304,51.795,2345,cemetery
-1.945,52.026,2349,cemetery
-0.318,51.237,56716,cemetery
-2.195,53.552,20988,cemetery
-2.339,51.833,7096,cemetery
0.296,51.609,13211,cemetery
1.084,52.912,11303,cemetery
-3.271,50.756,5087,cemetery
-3.475,57.700,10391,cemetery
-3.725,55.993,34641,cemetery
-0.531,53.237,5850,cemetery
-0.646,53.580,41148,cemetery
-2.647,52.603,428,cemetery
-1.816,53.369,3112,cemetery
-0.274,51.472,121898,cemetery
-1.641,54.775,14381,cemetery
-1.842,54.273,9230,cemetery
-3.769,51.777,10678,cemetery
-1.499,51.785,41715,cemetery
-0.731,50.977,1982,cemetery
-1.703,53.608,1070,cemetery
-1.702,53.609,865,cemetery
-1.612,54.690,33440,cemetery
-4.093,52.111,1564,cemetery
-1.681,53.598,3003,cemetery
-1.681,53.598,1587,cemetery
-2.165,53.912,3896,cemetery
-1.665,54.657,28139,cemetery
-2.158,53.856,62182,cemetery
-2.169,53.873,7303,cemetery
-4.744,51.796,9354,cemetery
-4.743,51.796,1761,cemetery
-4.741,51.798,292,cemetery
-2.102,53.581,52199,cemetery
-4.148,52.931,7051,cemetery
-2.579,51.366,3221,cemetery
-4.058,51.880,5182,cemetery
-6.766,54.509,2317,cemetery
-4.033,51.659,20523,cemetery
0.028,51.881,9671,cemetery
-3.023,53.878,13670,cemetery
-2.558,52.592,9309,cemetery
0.222,51.099,2341,cemetery
-2.178,53.558,31722,cemetery
-1.677,52.629,15033,cemetery
-4.139,55.931,53413,cemetery
1.128,51.306,11138,cemetery
-3.378,55.117,22770,cemetery
-4.639,50.339,9326,cemetery
-1.475,52.412,16604,cemetery
0.815,51.645,25814,cemetery
-5.694,50.072,3828,cemetery
-1.516,52.350,8234,cemetery
1.375,52.633,724,cemetery
-1.728,53.886,4299,cemetery
-1.728,53.887,6123,cemetery
-3.181,56.065,7597,cemetery
-2.764,53.027,13978,cemetery
-2.415,51.927,17159,cemetery
-2.980,53.754,108170,cemetery
-2.124,51.414,5547,cemetery
0.006,51.587,4263,cemetery
-3.135,54.598,17457,cemetery
-3.213,56.065,19527,cemetery
-1.307,53.011,27783,cemetery
-2.882,55.912,4007,cemetery
-1.784,50.778,5355,cemetery
-2.989,55.873,2885,cemetery
-2.827,54.192,11756,cemetery
1.315,51.342,20997,cemetery
-2.999,56.678,46081,cemetery
-1.309,51.413,45513,cemetery
-5.070,57.815,3393,cemetery
-5.155,57.897,2015,cemetery
-1.531,55.192,4650,cemetery
-3.821,57.282,4539,cemetery
-3.401,51.477,1619,cemetery
-1.375,50.937,2322,cemetery
-0.784,54.130,21252,cemetery
-0.331,51.507,90087,cemetery
-1.230,53.065,6203,cemetery
-1.231,53.066,3514,cemetery
-3.796,51.233,2078,cemetery
-0.406,53.004,49117,cemetery
-2.165,52.557,23414,cemetery
-3.626,56.059,1805,cemetery
-3.375,50.624,34404,cemetery
-2.121,51.734,1869,cemetery
-1.351,51.853,3189,cemetery
-0.132,51.430,3925,cemetery
-1.350,51.668,5379,cemetery
1.423,51.344,130125,cemetery
-0.356,51.753,7195,cemetery
-2.434,51.487,6364,cemetery
0.097,51.699,15275,cemetery
-4.050,56.190,2490,cemetery
-2.426,51.472,2513,cemetery
-1.992,52.706,5855,cemetery
-1.991,52.707,18460,cemetery
-3.368,51.531,41007,cemetery
-2.077,51.901,5576,cemetery
1.419,51.343,2487,cemetery
-1.145,53.910,3075,cemetery
-0.752,50.986,14315,cemetery
-2.303,53.478,157398,cemetery
-0.896,51.457,4877,cemetery
-3.919,52.586,3069,cemetery
-4.798,55.648,73039,cemetery
-1.488,52.451,1191,cemetery
-1.487,52.451,689,cemetery
-6.953,57.891,7172,cemetery
-1.067,52.695,14573,cemetery
-4.789,50.277,8778,cemetery
-3.579,51.552,728,cemetery
-0.123,51.393,97917,cemetery
-1.032,53.595,20972,cemetery
-2.259,51.439,6575,cemetery
-0.679,51.791,20617,cemetery
-1.305,54.368,3628,cemetery
-1.782,50.925,14658,cemetery
-3.909,56.151,1983,cemetery
-4.719,50.355,11535,cemetery
-2.230,51.493,2536,cemetery
-1.532,53.800,4938,cemetery
-3.108,58.671,1217,cemetery
-6.072,56.618,1631,cemetery
-6.365,56.326,716,cemetery
-2.143,51.372,18716,cemetery
-0.700,54.298,3157,cemetery
0.830,51.851,1507,cemetery
-0.953,51.407,1432,cemetery
-2.534,53.739,149357,cemetery
0.432,52.085,33491,cemetery
-1.800,52.539,3079,cemetery
-4.573,55.483,3848,cemetery
-0.250,51.979,31330,cemetery
-1.595,53.773,15026,cemetery
-0.713,54.235,7222,cemetery
0.263,52.222,1034,cemetery
-1.274,51.813,10855,cemetery
-3.777,55.816,19380,cemetery
-1.204,52.574,14081,cemetery
-2.549,51.475,1971,cemetery
-1.539,51.836,8434,cemetery
1.062,51.285,84362,cemetery
-0.503,51.379,23732,cemetery
-1.537,52.959,1646,cemetery
-2.102,51.591,13757,cemetery
-0.880,51.614,4059,cemetery
-0.894,51.614,4565,cemetery
-2.715,51.820,25197,cemetery
-4.640,52.819,182,cemetery
0.002,52.098,3829,cemetery
-3.553,51.580,1938,cemetery
-1.338,53.726,30588,cemetery
-2.530,53.598,44544,cemetery
-4.926,56.274,1529,cemetery
0.020,52.076,10636,cemetery
-2.290,53.580,149052,cemetery
-2.737,52.215,40102,cemetery
-1.338,60.599,1143,cemetery
-1.345,60.396,3448,cemetery
-2.970,53.454,110051,cemetery
-1.199,53.029,51368,cemetery
-1.119,60.403,706,cemetery
-1.186,60.580,694,cemetery
-1.227,59.996,6977,cemetery
-1.340,60.067,6821,cemetery
-1.298,60.192,1020,cemetery
-1.334,60.507,2621,cemetery
-1.027,60.724,2925,cemetery
-0.963,60.716,3777,cemetery
-2.415,51.544,1572,cemetery
-1.722,53.652,17058,cemetery
-1.333,59.979,2605,cemetery
-0.384,53.041,8558,cemetery
-3.177,55.270,2514,cemetery
-3.787,55.827,14512,cemetery
-0.198,52.082,2293,cemetery
-4.396,50.801,3732,cemetery
-1.703,52.499,16117,cemetery
-0.632,52.694,2232,cemetery
0.341,51.953,3858,cemetery
-1.377,53.078,21994,cemetery
0.945,52.047,23215,cemetery
-1.587,54.708,51522,cemetery
-3.581,50.437,37229,cemetery
-3.580,50.438,8519,cemetery
1.266,51.847,6059,cemetery
-2.132,53.572,31204,cemetery
-3.757,55.243,11025,cemetery
1.730,52.614,181,cemetery
1.731,52.612,69545,cemetery
1.732,52.615,58821,cemetery
-0.626,51.470,45755,cemetery
-1.715,53.682,410,cemetery
-1.924,50.919,5494,cemetery
-2.008,50.955,4960,cemetery
-2.359,51.453,5160,cemetery
-2.315,51.462,5461,cemetery
-2.002,50.613,2360,cemetery
-2.003,50.610,3057,cemetery
-2.931,50.726,2408,cemetery
-1.859,52.022,5544,cemetery
-2.713,51.156,23818,cemetery
-7.440,54.254,9395,cemetery
-2.814,57.694,10204,cemetery
-1.916,53.883,3142,cemetery
-7.395,54.221,1876,cemetery
-1.313,53.695,43911,cemetery
-2.536,54.320,18706,cemetery
-2.883,57.701,7821,cemetery
-2.709,51.326,2679,cemetery
-3.166,51.140,2370,cemetery
1.358,52.302,4245,cemetery
-1.777,51.616,6853,cemetery
-1.156,52.737,21859,cemetery
-2.493,55.849,1505,cemetery
-2.487,55.804,3019,cemetery
-2.503,51.461,8583,cemetery
-1.429,54.810,13357,cemetery
-1.455,54.826,24538,cemetery
-1.469,54.835,38409,cemetery
-2.447,50.564,1915,cemetery
-4.174,55.843,19387,cemetery
-0.391,51.909,149998,cemetery
0.219,51.055,2083,cemetery
-2.986,58.971,26106,cemetery
-1.728,51.519,6597,cemetery
-5.116,58.494,1969,cemetery
-5.084,58.478,3877,cemetery
-3.812,56.031,48973,cemetery
-3.289,50.876,2523,cemetery
-4.190,51.142,3883,cemetery
-1.288,53.226,7327,cemetery
-2.186,57.145,35432,cemetery
-2.199,57.142,97963,cemetery
-0.118,51.308,6160,cemetery
-3.931,52.985,19946,cemetery
-1.093,52.678,10083,cemetery
-2.130,54.980,67689,cemetery
-1.665,50.749,23990,cemetery
-1.552,54.545,74140,cemetery
-4.419,52.895,18623,cemetery
-2.609,59.238,4347,cemetery
-2.159,51.986,36481,cemetery
-1.231,52.679,7095,cemetery
-5.599,57.767,3171,cemetery
0.245,52.243,3782,cemetery
-2.058,50.737,1010,cemetery
-1.371,52.707,22782,cemetery
-2.681,51.697,1013,cemetery
-7.291,54.588,19581,cemetery
-0.585,53.655,10720,cemetery
-4.870,50.559,5104,cemetery
-1.409,53.734,19780,cemetery
-4.689,50.459,27285,cemetery
-1.377,53.033,14282,cemetery
-4.647,50.486,3674,cemetery
-2.744,56.289,671,cemetery
-0.005,53.680,4100,cemetery
-1.923,53.710,22107,cemetery
-3.844,52.593,9109,cemetery
-3.853,52.592,4865,cemetery
-2.964,53.908,12104,cemetery
-0.787,53.054,4997,cemetery
-2.253,53.300,16424,cemetery
-1.367,53.746,16481,cemetery
-4.072,52.411,25598,cemetery
-1.353,54.849,26878,cemetery
-1.903,50.747,11419,cemetery
-0.655,53.587,7479,cemetery
-1.369,53.768,8090,cemetery
-1.367,53.768,4430,cemetery
-0.446,54.277,66127,cemetery
-3.304,56.054,4278,cemetery
-1.342,52.067,70817,cemetery
-4.854,50.510,8166,cemetery
1.320,52.614,6437,cemetery
-1.351,53.882,12961,cemetery
-1.981,51.709,47815,cemetery
-2.043,52.658,5617,cemetery
-3.196,51.589,27199,cemetery
-1.660,53.083,875,cemetery
-1.315,53.599,8209,cemetery
-5.684,57.718,5842,cemetery
-5.682,57.717,7079,cemetery
-1.705,52.147,2854,cemetery
-1.536,54.142,26869,cemetery
-1.500,54.071,968,cemetery
-1.214,54.168,2405,cemetery
-1.748,53.011,16617,cemetery
-2.790,52.087,1124,cemetery
-1.700,52.380,12022,cemetery
-1.372,53.571,12847,cemetery
-1.864,53.817,7752,cemetery
-0.521,51.096,1864,cemetery
-2.035,50.744,7584,cemetery
-0.721,52.397,56005,cemetery
-0.444,51.336,17591,cemetery
-2.261,51.438,419,cemetery
-0.077,51.337,8315,cemetery
-3.618,54.981,9700,cemetery
-0.801,51.646,1937,cemetery
-1.311,52.448,3474,cemetery
0.120,52.287,5537,cemetery
-0.994,51.127,2412,cemetery
-4.217,56.243,1673,cemetery
-1.326,51.392,18330,cemetery
-1.780,54.547,4936,cemetery
-2.192,51.797,17316,cemetery
1.027,52.455,5562,cemetery
-1.231,50.723,6288,cemetery
-3.545,50.483,70311,cemetery
-3.545,50.486,61371,cemetery
-2.493,52.378,7422,cemetery
-0.099,51.927,8579,cemetery
-1.638,53.588,9014,cemetery
-1.339,52.039,3862,cemetery
-4.159,55.851,2205,cemetery
-4.943,55.997,14540,cemetery
-5.600,57.286,317,cemetery
-0.925,51.182,3514,cemetery
-2.006,55.753,42646,cemetery
-0.844,51.414,13487,cemetery
-1.320,52.444,9810,cemetery
-6.074,56.623,2273,cemetery
-6.075,56.623,4108,cemetery
-2.680,53.270,4755,cemetery
-3.580,50.474,4120,cemetery
1.071,52.474,3156,cemetery
1.262,52.631,1569,cemetery
-4.254,55.797,31126,cemetery
-1.676,53.207,12704,cemetery
-1.697,53.194,2016,cemetery
-1.867,53.793,58349,cemetery
-3.366,50.885,2301,cemetery
-0.206,52.909,7340,cemetery
-4.377,55.805,712,cemetery
-0.875,51.392,4355,cemetery
-1.133,51.449,5275,cemetery
-2.139,50.884,5557,cemetery
-3.182,51.747,29559,cemetery
-3.240,50.689,31491,cemetery
-3.073,55.885,15934,cemetery
-1.699,53.632,1014,cemetery
-5.713,54.320,9676,cemetery
-1.956,53.754,1319,cemetery
-1.960,53.833,1742,cemetery
-1.960,53.834,1420,cemetery
-4.467,50.464,4710,cemetery
-1.480,54.973,113089,cemetery
-1.861,54.956,8624,cemetery
1.731,52.601,69,cemetery
-1.858,54.960,5476,cemetery
-7.869,54.506,738,cemetery
-0.225,53.715,7781,cemetery
-5.467,57.230,2123,cemetery
1.193,52.941,18356,cemetery
-1.105,51.261,49159,cemetery
-5.805,54.719,2899,cemetery
-2.308,53.564,12525,cemetery
-1.752,53.633,42558,cemetery
-1.953,53.828,1332,cemetery
-2.728,54.328,1865,cemetery
-2.736,54.330,3406,cemetery
-2.154,53.484,52253,cemetery
-2.762,53.277,965,cemetery
-1.406,53.524,45933,cemetery
-1.201,51.378,4284,cemetery
-2.187,51.332,3148,cemetery
-0.542,51.329,1483,cemetery
1.737,52.481,83700,cemetery
-1.852,53.635,6346,cemetery
-1.846,53.626,6247,cemetery
-1.846,53.626,3905,cemetery
-1.826,53.708,1403,cemetery
-1.819,53.709,3697,cemetery
-0.626,53.152,3921,cemetery
-1.855,53.639,7375,cemetery
-1.822,53.663,1911,cemetery
-1.822,53.659,3890,cemetery
-1.447,52.447,36542,cemetery
-3.524,51.746,13911,cemetery
-5.637,56.028,1377,cemetery
-1.758,53.702,6525,cemetery
-1.868,53.676,4448,cemetery
-1.779,53.758,65628,cemetery
-1.759,53.756,11571,cemetery
-1.763,53.736,4710,cemetery
-1.772,53.736,5959,cemetery
-1.769,53.751,5812,cemetery
-4.192,56.236,11845,cemetery
-3.110,51.061,1166,cemetery
-1.859,53.760,2147,cemetery
-2.585,54.470,8838,cemetery
-0.896,51.498,7757,cemetery
-1.020,53.713,3994,cemetery
-2.527,51.401,1709,cemetery
-1.716,53.705,27927,cemetery
-3.466,55.895,6532,cemetery
-1.841,53.790,14201,cemetery
-0.876,51.120,6608,cemetery
-3.639,57.499,2325,cemetery
-0.401,51.435,3951,cemetery
-3.636,52.927,1225,cemetery
-1.456,54.005,25625,cemetery
-2.408,53.560,13563,cemetery
-1.848,53.675,5930,cemetery
-1.376,60.283,2300,cemetery
-1.656,60.302,854,cemetery
-2.063,53.710,2447,cemetery
-2.001,53.705,2819,cemetery
-2.083,53.480,102187,cemetery
-2.105,53.647,7774,cemetery
-1.650,53.333,6225,cemetery
-2.030,53.495,5115,cemetery
-0.995,60.370,4614,cemetery
-2.247,50.626,1010,cemetery
-2.090,53.660,7444,cemetery
-4.227,56.062,3023,cemetery
-5.139,56.846,19424,cemetery
-2.116,53.641,19100,cemetery
-2.094,53.644,3478,cemetery
-1.137,60.369,557,cemetery
-5.512,57.533,2880,cemetery
-2.777,54.050,77352,cemetery
-2.252,53.697,11522,cemetery
-2.463,50.734,5969,cemetery
-1.060,52.685,5701,cemetery
-0.050,51.371,13577,cemetery
-0.107,53.711,4152,cemetery
-2.628,59.108,4700,cemetery
-1.560,51.095,4375,cemetery
-1.377,53.182,5779,cemetery
0.236,52.609,6981,cemetery
-3.809,51.748,5545,cemetery
0.513,52.575,6182,cemetery
-2.379,54.302,531,cemetery
-2.626,55.567,11883,cemetery
-0.769,54.249,19857,cemetery
-3.662,52.116,3575,cemetery
-1.307,50.707,14299,cemetery
-3.574,56.014,2419,cemetery
-0.076,51.337,4237,cemetery
-1.275,51.639,9026,cemetery
-5.009,52.012,12844,cemetery
-0.038,53.524,9359,cemetery
-1.757,52.714,32547,cemetery
-2.071,53.501,56520,cemetery
-8.571,57.813,320,cemetery
-3.017,51.699,86233,cemetery
-4.526,55.911,8937,cemetery
-2.016,52.165,3817,cemetery
-2.029,52.147,1616,cemetery
-1.813,53.738,2881,cemetery
-3.037,51.712,36079,cemetery
-4.457,57.487,4205,cemetery
-1.234,53.001,5543,cemetery
-6.354,57.586,1910,cemetery
-6.353,57.587,4799,cemetery
-3.513,52.302,2804,cemetery
-3.506,52.305,5239,cemetery
-3.516,52.298,7463,cemetery
-3.153,52.696,5436,cemetery
-1.507,52.160,3100,cemetery
-5.619,50.075,4066,cemetery
-0.887,53.245,8390,cemetery
-3.867,51.815,5003,cemetery
-1.485,53.551,1960,cemetery
-2.668,55.640,13439,cemetery
-2.067,52.336,10455,cemetery
-1.158,52.604,1366,cemetery
-2.578,55.743,1778,cemetery
-7.501,57.002,4488,cemetery
-0.722,52.586,6032,cemetery
-2.494,51.255,680,cemetery
-1.515,54.902,16915,cemetery
-2.342,55.689,3070,cemetery
-2.257,55.722,2456,cemetery
-1.142,52.953,1628,cemetery
-2.178,52.605,91400,cemetery
-5.337,58.200,2086,cemetery
-5.240,58.155,1794,cemetery
-3.055,56.459,1668,cemetery
-3.092,56.470,674,cemetery
-5.457,50.123,5407,cemetery
-2.113,53.413,39232,cemetery
-1.550,51.326,2082,cemetery
-5.539,57.868,5098,cemetery
-5.636,57.858,2747,cemetery
-3.238,56.384,4958,cemetery
-2.419,56.766,3277,cemetery
0.512,51.376,17331,cemetery
-0.679,51.352,6530,cemetery
-3.168,56.446,571,cemetery
-2.679,55.462,6577,cemetery
-3.137,53.245,11465,cemetery
-5.071,56.704,3999,cemetery
-6.075,57.358,3023,cemetery
-3.418,50.907,2360,cemetery
-2.589,55.388,1479,cemetery
-0.742,51.413,11062,cemetery
-0.780,51.391,60000,cemetery
-2.496,55.991,10001,cemetery
-2.296,53.510,26026,cemetery
-2.648,57.022,4031,cemetery
-0.329,53.384,9916,cemetery
-2.982,51.942,1303,cemetery
-2.486,53.792,13663,cemetery
-3.648,55.899,35053,cemetery
-3.659,55.898,25627,cemetery
-2.779,55.033,4480,cemetery
-0.587,51.771,4546,cemetery
-0.669,53.682,2433,cemetery
-2.909,53.205,114696,cemetery
-2.085,51.603,28695,cemetery
-6.135,54.413,8449,cemetery
-1.931,52.782,1649,cemetery
-4.637,55.428,1057,cemetery
-4.636,55.428,1933,cemetery
-4.217,55.924,1081,cemetery
