formOfNode,longitude,latitude
junction,-3.913261480578376,53.164304065514344
source,-3.8652043823129785,53.1652394207868
junction,-3.8642845352171915,53.16533671748352
source,-3.8740969381272787,53.16678761097054
source,-3.896929218290273,53.16669421330018
source,-3.86555558211132,53.1689689169554
junction,-3.8534731450286928,53.16994335892386
junction,-3.8545757001607086,53.17003470296949
junction,-3.902187462549852,53.16966603466616
source,-3.84414824932885,53.17110674035778
source,-3.8571085350567142,53.17123344978498
source,-3.8475351347233855,53.17291682915454
junction,-3.848853396052644,53.17321075542551
junction,-3.8483037933448823,53.17362070099764
source,-3.8941814686333722,53.1740431051677
junction,-3.8939840860455592,53.174246368567964
source,-3.912581372163874,53.174779177753486
source,-4.038494619038693,53.141032196259694
junction,-4.039700424285189,53.17320795011956
junction,-4.0394512869526285,53.174557646191424
source,-4.038085906245754,53.1490966040312
source,-4.0375259312574086,53.169853964709795
source,-4.036101343643008,53.14143476014783
junction,-4.03692047682897,53.17220751852834
junction,-4.035379293044133,53.141930620664425
junction,-4.03452095667947,53.14135003193069
source,-4.033147367618923,53.14171802009355
source,-4.034346513182642,53.174529356801685
source,-4.03343658117563,53.169541061344376
junction,-4.031559801892658,53.135441054317475
junction,-4.031398027974559,53.13566561214914
source,-4.030619768374811,53.13465855664543
source,-4.028007175898629,53.136955680592884
source,-4.01981877660762,53.14921188195117
source,-3.9987157109337796,53.13812932436139
junction,-3.998409936179693,53.15650603858545
junction,-3.998188035151595,53.15627556192866
source,-3.9981038332279684,53.15656224250387
source,-3.993456386291737,53.13356854878933
source,-3.9923736654764372,53.154538512442755
source,-3.9914686784666755,53.153191871424696
source,-3.980127259617581,53.142035392113236
source,-3.970905015575937,53.171112064127364
source,-3.964817816483337,53.14982333297336
junction,-3.9624860632829484,53.1354291105725
source,-3.96307299476492,53.15242751327066
junction,-3.7330819531893296,53.12723822222995
junction,-3.772345824291011,53.12820568883504
source,-3.654059186712023,53.13111970144268
junction,-3.7802435317980625,53.13183214014248
source,-3.708222654987491,53.133481886194765
source,-3.7761291072010494,53.13472721991976
source,-3.698834457185208,53.138072443810394
source,-3.7393663079030555,53.13795806704923
junction,-3.6779454610618627,53.13999242321225
source,-3.7589483134815027,53.14090343633159
junction,-3.775753916260887,53.14379462995202
source,-3.7752943576372737,53.1439630375617
source,-3.783019358697965,53.14652422048841
junction,-3.7832372146646334,53.14656366048667
source,-3.7205021778046143,53.14763117348487
junction,-3.716860631564396,53.148100526847976
source,-3.705394274887648,53.14921253216208
source,-3.7398003081321605,53.15626105436889
junction,-3.662831827868473,53.15894963775834
source,-3.7453442148000695,53.157916796272445
junction,-3.7413048914762776,53.15801163371344
junction,-3.661769169047725,53.162102067491304
junction,-3.7299021140897555,53.162235349857696
junction,-3.69538390916403,53.17083088335318
junction,-3.692225502784358,53.172007472635485
source,-3.9619740316732868,53.13618663488103
junction,-3.962305551369239,53.15084886354477
junction,-3.960239610008723,53.12236301513581
junction,-3.9551585542516268,53.12162847062455
outlet,-3.9560667955477404,53.14284641891343
source,-3.956597348023182,53.161965048174245
source,-3.955346646533581,53.1418515046448
junction,-3.9540610618976113,53.121488084940225
source,-3.9525481373270677,53.1281911906527
source,-3.945392080788798,53.12228623478786
junction,-3.937395131966447,53.13172688750978
source,-3.936691418178859,53.13443285272945
source,-3.936425831745909,53.13924613489792
source,-3.937196961863204,53.17818901452171
source,-3.933673531771063,53.1522868280071
source,-3.9311005046453658,53.130852649397774
source,-3.924138559749353,53.15205968580024
junction,-3.9240919076900185,53.1534876583268
junction,-3.9236063643176937,53.15357623836768
source,-3.9202039619434537,53.16605365626331
junction,-3.9188145932314065,53.15684046632623
junction,-3.9178063233673077,53.165249368020866
junction,-3.9174498012396373,53.15886433400099
source,-3.917166060448679,53.158669857576356
source,-3.9170486176057295,53.156508134567254
source,-3.860717406092244,53.122969401635515
source,-3.8906047946150504,53.122952460614286
junction,-3.8550726505656576,53.1240761231087
source,-3.848852642638965,53.12497044143644
source,-3.870525934254019,53.12514898747846
junction,-3.8878932525868386,53.12597193702695
source,-3.8882810662301783,53.12613803938451
source,-3.8794042875746597,53.12707149483864
junction,-3.8852462169922797,53.12736325608444
source,-3.881574778128243,53.127627954266124
junction,-3.85130582434127,53.12824495580035
junction,-3.881018384686081,53.127810981755374
junction,-3.879651504285409,53.127930931315966
junction,-3.8801102433443653,53.12798616816161
junction,-3.8800624415225897,53.12799708234869
source,-3.8808259237914933,53.12832206655965
junction,-3.886709775923658,53.128447582623224
source,-3.887057731943132,53.12884294498537
junction,-3.875068087694544,53.1298674617049
junction,-3.872848300523242,53.13073149878297
source,-3.880619190471641,53.13116888184346
source,-3.8906556811422695,53.13446980134135
source,-3.878506131428568,53.138626359701554
source,-3.969999620652847,53.11511511389883
source,-4.0108135063473345,53.11807134765222
source,-3.9725288887606753,53.12123519402858
source,-3.976240224354144,53.122605352200054
junction,-3.970986075705338,53.12339221577022
junction,-3.9718892312241625,53.12387199948611
junction,-4.014185589505316,53.1237918143528
source,-3.991689147373822,53.12508423541279
junction,-4.0210827833193,53.124591733178015
junction,-3.9918830807126526,53.125341264358624
junction,-3.9879066069138522,53.125479767325956
junction,-3.989431580604219,53.125486380573626
junction,-3.9975845238444876,53.12548098191216
junction,-3.9839064843109613,53.125715358881784
junction,-3.9829286772161363,53.12586426466458
junction,-4.025699444680954,53.12601780611868
source,-4.02410802256048,53.12669687793267
source,-3.997701310758793,53.12781142657228
source,-3.9890045137125205,53.128779181444266
source,-3.9738252527277798,53.13007928526337
source,-3.9808072682551856,53.13056735504425
junction,-3.9933813489649945,53.130979557135646
source,-3.9622889986806786,53.13180795557624
source,-3.7928806970495277,53.11782792742766
junction,-3.793250133900175,53.119533917814906
junction,-3.7860109412165928,53.1227772124637
junction,-3.793281624547823,53.122939114338415
source,-3.8209129062156126,53.123349805261
source,-3.84100303451528,53.12398901864283
source,-3.811980950165986,53.12992762872506
junction,-3.8120585438423507,53.1305708665707
junction,-3.795955116667767,53.13095914824055
junction,-3.795409717088241,53.13413237535004
junction,-3.800636259049627,53.13795975395148
source,-3.8285654091432986,53.13783263247798
junction,-3.810646540970447,53.13835324843315
junction,-3.828070703678748,53.13942008499775
source,-3.816023007541071,53.14032425822389
source,-3.831658222500726,53.140191676483305
junction,-3.807247207326674,53.14156289755422
junction,-3.805569843886465,53.145754678512134
junction,-3.841920547535701,53.149475952033534
source,-3.8422391698042793,53.149593468719566
source,-3.8210859464723006,53.0901618329618
junction,-3.8158668496762234,53.092967819320975
junction,-3.8149804778894825,53.093028003861534
junction,-3.8277163267183463,53.0935651147643
junction,-3.822797488153819,53.09439018691879
junction,-3.826169888396767,53.09840738657703
junction,-3.7965394592018975,53.09966975189649
source,-3.822934435253511,53.09997402131474
source,-3.8119473611551844,53.101963452442135
junction,-3.836050445648381,53.10212951454277
junction,-3.8381678694533923,53.10217135160788
junction,-3.7881066969620982,53.109876349149154
source,-3.8266736215254857,53.11409227052422
junction,-3.787202622745511,53.11491815690557
outlet,-3.8277080178371636,53.114330992268954
source,-3.8339205921305237,53.115130933685165
junction,-3.787385309334997,53.11766821480745
source,-3.700971420259565,53.091498587497256
source,-3.7810361827736845,53.0906380352475
junction,-3.7443914166019465,53.09383827841844
source,-3.755734482254355,53.093940868510366
source,-3.717486022684327,53.09465997256803
source,-3.738783034234164,53.09829040460942
source,-3.6661433097464236,53.0998257227265
junction,-3.740345890098659,53.099387370858324
source,-3.7734188481212803,53.099247219366745
source,-3.7290377843051816,53.10647949994178
junction,-3.774417162998006,53.107206380619026
source,-3.7433076301755475,53.11027677291743
source,-3.679562466787417,53.11292556814614
junction,-3.6814274537823364,53.11405184907039
source,-3.75015697758678,53.11602721130825
source,-3.6698609866938057,53.11779742529083
source,-3.7849026050050263,53.116159252106925
junction,-3.687639158062686,53.11853834167154
junction,-3.6872504006339017,53.11890237789291
source,-3.695521526621941,53.1195710110264
source,-3.782979599712178,53.11835300913569
source,-3.7682235473896357,53.122211224811856
source,-3.784027171970133,53.123354648758294
source,-3.756778202102875,53.1237894803477
source,-3.730301813576431,53.124340971299
junction,-3.7686681767422225,53.1239004342782
junction,-3.769146647250222,53.12548116689266
junction,-3.7691407574577633,53.12607631379607
source,-3.730381716798358,53.12698047705046
junction,-3.919446988348161,53.10128331234284
source,-3.9171193046277204,53.1194670630377
source,-3.9153740128750147,53.106982337095694
junction,-3.9128448881599276,53.10205537554803
junction,-3.912575823071472,53.1093588262972
junction,-3.9111359165813067,53.10979462044598
source,-3.910810948996734,53.109696719518766
source,-3.909159337627419,53.09311382547907
source,-3.909570080006109,53.11122261924453
source,-3.9054378266898846,53.103874578442934
junction,-3.904893757702507,53.102336672879765
junction,-3.9023897647661694,53.100676562096965
source,-3.8976594770137325,53.09668215209296
junction,-3.896416391356846,53.10493608404453
junction,-3.895638907866704,53.09648807460059
source,-3.895412515017621,53.09597257651497
junction,-3.8948939854429154,53.096296308765325
junction,-3.892789554136494,53.09683461663496
source,-3.8897225290815114,53.094438256308855
source,-3.890128333300349,53.10561439736142
junction,-3.8895094876580045,53.09439929525345
junction,-3.888289885603868,53.0936936740632
source,-3.887555047703254,53.088490643037524
junction,-3.8877661707954974,53.09356191493995
junction,-3.887216848698492,53.09174989803576
source,-4.076369359435512,53.090110673069844
source,-4.076208455418009,53.10001723582896
junction,-4.073151884354231,53.098057080045805
junction,-4.072186387331238,53.11120824197178
junction,-4.071371245674787,53.097435374146485
source,-4.069568021021912,53.1108222620877
source,-4.068848514523359,53.113729756741506
source,-4.066306551973385,53.08452035567405
source,-4.064595104017011,53.08499313159913
junction,-4.063973629132237,53.10119930634541
junction,-4.060678544201929,53.08902537944493
source,-4.058752799030874,53.08866816863797
junction,-4.058731467528307,53.092287270897465
junction,-4.05580653767648,53.09104544804534
source,-4.0557762071335555,53.10109524794295
source,-4.0494657485941685,53.10427594023883
source,-4.042808913518542,53.123963372442276
junction,-4.040956752822684,53.08593149345291
source,-4.028746528870057,53.112846881551995
source,-4.028313842836214,53.110918049708175
junction,-4.0289713657002615,53.13002966001211
source,-4.028525358755547,53.12814601230896
junction,-4.027381523878153,53.11281395538312
junction,-4.0277712040621205,53.128661975227985
junction,-4.027507398474202,53.12927494963726
source,-4.027200572952839,53.12325354472918
source,-4.027037179466343,53.12935506359613
junction,-4.02674368859534,53.12724836376923
source,-3.885426725637755,53.095606652836366
junction,-3.8832365539923765,53.09574320147251
source,-3.8801276730441536,53.09382500826776
source,-3.8804617377428903,53.11414997828324
junction,-3.877746400662649,53.09546325968246
junction,-3.8761323212144387,53.09584438167018
junction,-3.8719501431203107,53.08904342064779
junction,-3.87114555828448,53.098985206168315
source,-3.8692193259697025,53.08733917160228
source,-3.8693727910538804,53.105843933695496
junction,-3.8677436378962984,53.09847343477456
source,-3.8672322605400997,53.09051259561657
source,-3.8597950166137287,53.090424919244455
source,-3.859856421055743,53.100167327527274
junction,-3.859781996540137,53.1002183871952
junction,-3.8563878928873394,53.100202704919084
source,-3.8527208465257647,53.11375467938059
source,-3.8497645707718906,53.09256860799115
junction,-3.848570013137736,53.12206305882247
source,-3.84365146179374,53.11803556320184
source,-3.842065330591354,53.10532115406582
junction,-3.841531572483147,53.105031207744304
junction,-3.8406886160157607,53.102429961721064
source,-3.958687039303182,53.09417875011587
junction,-3.9553840583326787,53.09108272873637
junction,-3.949830025300761,53.087916007627186
source,-3.9498346569408933,53.0967627362323
source,-3.9474310078845325,53.0938540411421
